GT0-10-1_S127_L001.singles.fastq:1734
MT3-12-3_S383_L001.singles.fastq:1180
MT3-1-2_S207_L001.singles.fastq:943
MT3-13-1_S296_L001.singles.fastq:1411
MT3-13-2_S304_L001.singles.fastq:933
MT3-13-3_S312_L001.singles.fastq:1249
MT3-1-3_S215_L001.singles.fastq:1008
MT3-14-1_S320_L001.singles.fastq:1986
MT3-14-2_S328_L001.singles.fastq:948
MT3-14-3_S336_L001.singles.fastq:997
MT3-15-1_S344_L001.singles.fastq:1103
MT3-15-2_S352_L001.singles.fastq:1098
MT3-15-3_S360_L001.singles.fastq:1079
MT3-16-1_S368_L001.singles.fastq:1374
MT3-17-1_S7_L001.singles.fastq:948
MT3-17-2_S15_L001.singles.fastq:805
MT3-17-3_S23_L001.singles.fastq:990
MT3-18-1_S31_L001.singles.fastq:1293
MT3-18-2_S39_L001.singles.fastq:911
MT3-18-3_S47_L001.singles.fastq:1096
MT3-19-1_S55_L001.singles.fastq:1247
MT3-19-2_S63_L001.singles.fastq:1046
MT3-19-3_S71_L001.singles.fastq:1032
MT3-20-1_S79_L001.singles.fastq:1025
MT3-20-2_S87_L001.singles.fastq:1205
MT3-20-3_S95_L001.singles.fastq:1147
MT3-21-1_S8_L001.singles.fastq:902
MT3-21-2_S16_L001.singles.fastq:805
MT3-21-3_S24_L001.singles.fastq:1058
MT3-2-1_S223_L001.singles.fastq:552
MT3-22-1_S32_L001.singles.fastq:1094
MT3-22-2_S40_L001.singles.fastq:933
MT3-22-3_S48_L001.singles.fastq:817
MT3-23-1_S56_L001.singles.fastq:1425
MT3-23-2_S64_L001.singles.fastq:1095
MT3-23-3_S72_L001.singles.fastq:1136
MT3-2-3_S239_L001.singles.fastq:784
MT3-24-1_S80_L001.singles.fastq:968
MT3-24-2_S88_L001.singles.fastq:1144
MT3-24-3_S96_L001.singles.fastq:1045
MT3-3-1_S247_L001.singles.fastq:1266
MT3-3-2_S255_L001.singles.fastq:1152
MT3-3-3_S263_L001.singles.fastq:1948
MT3-4-1_S271_L001.singles.fastq:1584
MT3-4-2_S279_L001.singles.fastq:1473
MT3-4-3_S287_L001.singles.fastq:2346
MT3-5-1_S200_L001.singles.fastq:1124
MT3-5-2_S208_L001.singles.fastq:1178
MT3-5-3_S216_L001.singles.fastq:863
MT3-6-2_S232_L001.singles.fastq:943
MT3-6-3_S240_L001.singles.fastq:1090
MT3-7-1_S248_L001.singles.fastq:868
MT3-7-2_S256_L001.singles.fastq:913
MT3-7-3_S264_L001.singles.fastq:846
MT3-8-1_S272_L001.singles.fastq:1361
MT3-8-3_S288_L001.singles.fastq:894
MT3-9-2_S303_L001.singles.fastq:788
MT3-9-3_S311_L001.singles.fastq:1058
WT0-10_S169_L001.singles.fastq:717
WT0-11_S177_L001.singles.fastq:715
WT0-12_S185_L001.singles.fastq:614
WT0-13_S98_L001.singles.fastq:1049
WT0-14_S106_L001.singles.fastq:978
WT0-15_S114_L001.singles.fastq:888
WT0-16_S122_L001.singles.fastq:1309
WT0-17_S130_L001.singles.fastq:1016
WT0-18_S138_L001.singles.fastq:1076
WT0-19_S146_L001.singles.fastq:1387
WT0-1_S97_L001.singles.fastq:668
WT0-20_S154_L001.singles.fastq:1124
WT0-21_S162_L001.singles.fastq:1027
WT0-22_S170_L001.singles.fastq:998
WT0-23_S178_L001.singles.fastq:1172
WT0-24_S186_L001.singles.fastq:793
WT0-2_S105_L001.singles.fastq:583
WT0-3_S113_L001.singles.fastq:643
WT0-4_S121_L001.singles.fastq:793
WT0-5_S129_L001.singles.fastq:808
WT0-6_S137_L001.singles.fastq:523
WT0-7_S145_L001.singles.fastq:1154
WT0-8_S153_L001.singles.fastq:776
WT0-9_S161_L001.singles.fastq:645
WT1-10_S171_L001.singles.fastq:783
WT1-11_S179_L001.singles.fastq:775
WT1-12_S187_L001.singles.fastq:855
WT1-13_S100_L001.singles.fastq:722
WT1-14_S108_L001.singles.fastq:527
WT1-15_S116_L001.singles.fastq:901
WT1-16_S124_L001.singles.fastq:843
WT1-17_S132_L001.singles.fastq:635
WT1-18_S140_L001.singles.fastq:994
WT1-19_S148_L001.singles.fastq:819
WT1-1_S99_L001.singles.fastq:754
WT1-20_S156_L001.singles.fastq:1117
WT1-21_S124_L001.singles.fastq:2548
WT1-22_S172_L001.singles.fastq:765
WT1-23_S180_L001.singles.fastq:885
WT1-24_S188_L001.singles.fastq:888
WT1-2_S107_L001.singles.fastq:928
WT1-3_S115_L001.singles.fastq:714
WT1-4_S123_L001.singles.fastq:892
WT1-5_S131_L001.singles.fastq:890
WT1-6_S139_L001.singles.fastq:753
WT1-7_S147_L001.singles.fastq:1007
WT1-8_S155_L001.singles.fastq:655
WT1-9_S163_L001.singles.fastq:861
WT3-10_S173_L001.singles.fastq:1255
WT3-11_S181_L001.singles.fastq:1362
WT3-12_S189_L001.singles.fastq:909
WT3-13_S102_L001.singles.fastq:1135
WT3-14_S110_L001.singles.fastq:876
WT3-15_S118_L001.singles.fastq:801
WT3-16_S126_L001.singles.fastq:980
WT3-17_S134_L001.singles.fastq:1090
WT3-18_S142_L001.singles.fastq:1769
WT3-19_S150_L001.singles.fastq:1024
WT3-1_S101_L001.singles.fastq:1142
WT3-20_S158_L001.singles.fastq:1166
WT3-21_S166_L001.singles.fastq:1068
WT3-22_S174_L001.singles.fastq:979
WT3-23_S182_L001.singles.fastq:971
WT3-24_S190_L001.singles.fastq:817
WT3-2_S109_L001.singles.fastq:747
WT3-3_S117_L001.singles.fastq:1333
WT3-4_S125_L001.singles.fastq:1242
WT3-5_S133_L001.singles.fastq:843
WT3-6_S141_L001.singles.fastq:1547
WT3-7_S149_L001.singles.fastq:315
WT3-8_S157_L001.singles.fastq:1249
WT3-9_S165_L001.singles.fastq:945
