Samples:R1.bf.size:R1.bf.len:R2.bf.size:R2.bf.len:R1.af.size:R1.af.len:R2.af.size:R2.af.len:size.ovelap.avg:len.overlap.avg
WT0-18_S138_L001_Q_23 : 20674: 299.836: 20674: 299.65: 20010: 282.02: 20010: 253.985: 15434: 452.746
GT0-15-1_S152_L001_Q_23 : 39934: 258.013: 39934: 258.575: 32346: 276.082: 32346: 215.004: 12961: 413.598
WT3-12_S189_L001_Q_23 : 19429: 287.068: 19429: 287.196: 18029: 289.245: 18029: 245.787: 13510: 453.997
WT0-19_S146_L001_Q_23 : 32087: 280.765: 32087: 281.114: 28915: 281.379: 28915: 245.8: 21449: 444.988
WT3-13_S102_L001_Q_23 : 27289: 268.921: 27289: 269.167: 23387: 287.867: 23387: 246.187: 17484: 452.294
WT0-1_S97_L001_Q_23 : 19245: 292.712: 19245: 292.849: 18354: 288.36: 18354: 250.568: 14247: 454.489
WT0-20_S154_L001_Q_23 : 27899: 299.625: 27899: 299.529: 27123: 286.128: 27123: 252.088: 21057: 454.038
MT3-22-1_S32_L001_Q_23 : 46423: 159.549: 46423: 159.312: 19728: 282.144: 19728: 244.363: 14661: 439.478
MT3-22-2_S40_L001_Q_23 : 32603: 211.924: 32603: 212.089: 20751: 284.467: 20751: 231.971: 13494: 440.357
MT1-9-1_S195_L001_Q_23 : 60042: 186.297: 60042: 153.759: 24245: 260.132: 24245: 222.982: 18585: 364.905
MT3-22-3_S48_L001_Q_23 : 24381: 253.334: 24381: 253.339: 19383: 290.477: 19383: 236.604: 12950: 449.342
MT1-18-3_S237_L001_Q_23 : 43146: 216.96: 43146: 196.085: 24136: 286.332: 24136: 235.19: 16044: 441.808
MT1-9-2_S203_L001_Q_23 : 46356: 207.29: 46356: 155.826: 18648: 279.94: 18648: 237.288: 13449: 427.187
MT3-23-1_S56_L001_Q_23 : 40587: 234.212: 40587: 233.888: 29381: 288.151: 29381: 234.35: 19411: 444.887
MT1-19-1_S245_L001_Q_23 : 51698: 202.714: 51698: 171.454: 24004: 286.193: 24004: 235.439: 16042: 442.721
MT1-9-3_S211_L001_Q_23 : 57949: 172.217: 57949: 121.836: 15338: 268.642: 15338: 231.255: 11281: 400.613
MT3-23-2_S64_L001_Q_23 : 28967: 240.944: 28967: 241.049: 21992: 285.815: 21992: 233.138: 14865: 432.838
MT1-19-2_S253_L001_Q_23 : 39408: 246.942: 39408: 247.733: 30280: 287.97: 30280: 238.535: 20524: 450.05
MT3-10-1_S319_L001_Q_23 : 51554: 140.434: 51554: 140.919: 18468: 281.852: 18468: 229.914: 12323: 421.064
MT3-23-3_S72_L001_Q_23 : 32540: 249.553: 32540: 249.774: 25477: 289.121: 25477: 234.499: 16751: 445.06
MT1-19-3_S261_L001_Q_23 : 39564: 263.782: 39564: 261.552: 32753: 286.893: 32753: 234.61: 21421: 444.505
MT3-10-3_S335_L001_Q_23 : 22346: 277.349: 22346: 276.872: 20113: 288.679: 20113: 232.741: 13051: 443.743
MT3-2-3_S239_L001_Q_23 : 23366: 297.911: 23366: 297.766: 22669: 289.288: 22669: 240.641: 15143: 456.854
MT1-20-1_S269_L001_Q_23 : 47552: 229.668: 47552: 223.919: 32009: 288.54: 32009: 235.432: 21036: 447.667
MT3-11-1_S343_L001_Q_23 : 28750: 249.8: 28750: 249.869: 22799: 288.289: 22799: 233.288: 15037: 440.176
MT3-24-1_S80_L001_Q_23 : 33224: 216.07: 33224: 216.805: 21785: 287.18: 21785: 231.943: 13945: 440.83
MT1-20-2_S277_L001_Q_23 : 44128: 188.968: 44128: 157.654: 17641: 286.848: 17641: 233.63: 11518: 442.748
MT3-11-2_S351_L001_Q_23 : 21899: 267.347: 21899: 267.22: 18919: 287.991: 18919: 232.518: 12474: 440.187
MT3-24-2_S88_L001_Q_23 : 30910: 253.425: 30910: 253.843: 24747: 289.098: 24747: 234.081: 16179: 443.718
MT1-20-3_S285_L001_Q_23 : 37549: 245.97: 37549: 235.342: 26815: 288.155: 26815: 234.081: 17200: 446.638
